# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Jan 22 18:11:09 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+06 yr
      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.0000	0.60000002	0.6000	-0.0708	3.5911	3.6035	4.947	9.099	7.537	6.238	5.329	4.352	3.315	2.516	2.379	2.95739889	0
	0.019000	6.0000	0.60886490	0.6089	-0.0607	3.5928	3.6063	4.922	9.050	7.487	6.189	5.284	4.322	3.294	2.498	2.362	2.96398520	0
	0.019000	6.0000	0.63199884	0.6320	-0.0327	3.5973	3.6127	4.852	8.917	7.347	6.053	5.159	4.241	3.236	2.449	2.317	2.98037553	0
	0.019000	6.0000	0.64999998	0.6500	-0.0109	3.6010	3.6179	4.797	8.809	7.236	5.946	5.062	4.179	3.192	2.411	2.283	2.99236870	0
	0.019000	6.0000	0.65866864	0.6587	-0.0014	3.6025	3.6201	4.774	8.764	7.192	5.904	5.024	4.153	3.172	2.394	2.267	2.99791741	0
	0.019000	6.0000	0.68088901	0.6809	0.0243	3.6065	3.6249	4.709	8.639	7.070	5.789	4.918	4.081	3.118	2.347	2.224	3.01151395	0
	0.019000	6.0000	0.69999999	0.7000	0.0460	3.6102	3.6300	4.655	8.529	6.964	5.690	4.827	4.021	3.074	2.308	2.190	3.02253795	0
	0.019000	6.0000	0.75000000	0.7500	0.1275	3.6308	3.6608	4.451	7.937	6.479	5.256	4.443	3.789	2.925	2.211	2.111	3.04879928	0
	0.019000	6.0000	0.77330667	0.7733	0.1486	3.6334	3.6634	4.399	7.824	6.391	5.178	4.372	3.733	2.879	2.174	2.075	3.05991387	0
	0.019000	6.0000	0.80000001	0.8000	0.1723	3.6364	3.6664	4.339	7.696	6.290	5.088	4.292	3.670	2.828	2.132	2.035	3.07187057	0
	0.019000	6.0000	0.82468677	0.8247	0.1925	3.6388	3.6690	4.289	7.589	6.207	5.014	4.224	3.617	2.784	2.096	2.000	3.08223534	0
	0.019000	6.0000	0.86623567	0.8662	0.2265	3.6430	3.6730	4.204	7.404	6.066	4.890	4.114	3.527	2.711	2.035	1.942	3.09831405	0
	0.019000	6.0000	0.88421923	0.8842	0.2412	3.6448	3.6746	4.167	7.323	6.005	4.837	4.068	3.489	2.679	2.010	1.918	3.10479379	0
	0.019000	6.0000	0.90716434	0.9072	0.2585	3.6469	3.6766	4.124	7.229	5.934	4.774	4.013	3.443	2.641	1.979	1.888	3.11267900	0
	0.019000	6.0000	0.93421930	0.9342	0.2794	3.6493	3.6784	4.072	7.116	5.849	4.700	3.947	3.389	2.596	1.941	1.852	3.12146688	0
	0.019000	6.0000	0.94326156	0.9433	0.2856	3.6501	3.6793	4.056	7.083	5.823	4.677	3.927	3.372	2.582	1.930	1.841	3.12428904	0
	0.019000	6.0000	0.98421925	0.9842	0.3159	3.6535	3.6811	3.980	6.921	5.702	4.573	3.837	3.293	2.516	1.876	1.789	3.13640642	0
	0.019000	6.0000	1.01532519	1.0153	0.3368	3.6559	3.6834	3.928	6.808	5.619	4.500	3.774	3.239	2.471	1.839	1.753	3.14493704	0
	0.019000	6.0000	1.03421926	1.0342	0.3498	3.6574	3.6844	3.895	6.738	5.567	4.455	3.735	3.205	2.442	1.815	1.731	3.14985085	0
	0.019000	6.0000	1.05715013	1.0572	0.3642	3.6590	3.6858	3.860	6.663	5.511	4.406	3.692	3.167	2.411	1.789	1.706	3.15556002	0
	0.019000	6.0000	1.11843848	1.1184	0.4043	3.6632	3.6871	3.759	6.462	5.358	4.274	3.577	3.064	2.323	1.715	1.634	3.16958284	0
	0.019000	6.0000	1.12447011	1.1245	0.4077	3.6636	3.6876	3.751	6.445	5.345	4.262	3.567	3.055	2.315	1.709	1.628	3.17087388	0
	0.019000	6.0000	1.16843855	1.1684	0.4347	3.6664	3.6887	3.683	6.310	5.243	4.173	3.489	2.986	2.256	1.659	1.580	3.17985058	0
	0.019000	6.0000	1.20268309	1.2027	0.4538	3.6685	3.6905	3.635	6.213	5.169	4.109	3.434	2.936	2.214	1.624	1.546	3.18635201	0
	0.019000	6.0000	1.21843851	1.2184	0.4632	3.6695	3.6906	3.612	6.167	5.134	4.079	3.407	2.912	2.193	1.607	1.529	3.18921113	0
